Reporter Name,Partner Name,Trade Flow,Product Group,Indicator,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
 World,East Asia & Pacific,Import,Plastic or Rubber,Import (US$ Thousand),4503437.902,8449574.169,9146731.537,15289895.141,21603945.06,26965169.998,33616955.13,44612246.743,45710498.391,49785298.75,48968696.886,51824412.216,61572827.388,58625453.893,66141647.729,79707684,99443208.74,118736904.801,140301924.633,162043826.755,185006503.485,153689987.81,214095706.098304,259296212.152377,253700886.046731,256534060.90427,260405574.685457,236484143.570909,228589125.249607,228207779.597494
 World,East Timor,Import,Plastic or Rubber,Import (US$ Thousand),,65.264,,9,22.025,51.076,82.552,4.601,37.203,27.97,2.892,2.936,0.87,77.162,88.813,360.089,271.951,130.36,399.514,60.457,567.097,11.273,74.57244477968,147.03099654,377.77896637176,227.78,84.99507943028,160.43857825617,34.72432,50.4900046843054
 World,Ecuador,Import,Plastic or Rubber,Import (US$ Thousand),7.482,53.196,30.06,602.077,2398.823,3390.698,10363.374,27402.6,36289.17,45759.007,42455.323,48265.335,55700.12,54330.768,57036.94,52403.7,62155.811,80614.63,91012.501,114630.322,134636.645,120705.372,143234.954053739,206317.598443548,234262.454947862,240134.660297195,211294.288101501,156067.952398661,148884.754317572,158488.304288355
 World,Egypt,Import,Plastic or Rubber,Import (US$ Thousand),7.615,1135.197,838.329,4965.549,8454.962,10579.053,19619.142,40391.267,49173.547,57416.79,66728.738,66012.266,82651.634,118938.722,144830.499,223853.556,274964.708,377324.996,552024.612,614502.648,735229.06,570310.105,714579.347747453,902927.466294964,915697.899079881,1206687.68842718,1495407.78297299,1243558.33471897,1076783.09206592,1382120.15044807
 World,El Salvador,Import,Plastic or Rubber,Import (US$ Thousand),3,9,61.072,1261.465,1816.18,15902.179,22984.959,23499.999,23504.46,28381.092,38711.328,43006.382,36438.044,68552.852,65206.285,70470.424,89339.401,107695.608,80506.181,161706.727,165390.651,180947.038,228832.932421707,282000.061228947,284311.449588354,263536.709884966,298407.607591989,326530.961873011,335466.171255489,180406.359571907
 World,Equatorial Guinea,Import,Plastic or Rubber,Import (US$ Thousand),,33.598,,,23.856,,0.825,34.505,,130.067,9.578,73.987,8.581,412.192,706.492,1766.781,804.663,214.711,157.045,871.415,410.484,2888.129,1693.493,833.867,114.11,768.147,123.65705629,49.22273881444,61.92817,122.481923191429
 World,Eritrea,Import,Plastic or Rubber,Import (US$ Thousand),,,,,,,5.233,47.699,40.149,49.827,246.771,19.429,28.115,304.606,360.293,365.868,115.109,113.136,685.298,105.153,84.694,741.679,252.10178060484,57.43920134372,50.32653804056,124.39038281172,185.14210762768,193.03538236603,25.10508864005,83.5020934567052
 World,Estonia,Import,Plastic or Rubber,Import (US$ Thousand),,,,,899.238,2660.621,12497.901,24740.821,32439.537,40609.37,49396.348,43600.87,52354.796,55294.664,71888.419,99355.257,138043.686,205677.733,261956.296,314887.79,333484.772,227685.455,286568.931421489,415285.477263722,392113.61445919,398269.779382649,442140.597283436,360711.851176399,358634.341291735,412015.755945778
 World,Ethiopia,Import,Plastic or Rubber,Import (US$ Thousand),,,,,,151.227,650.025,664.521,143.819,391.005,516.984,191.309,480.404,980.096,270.838,2515.72,1167.578,740.201,1514.283,2675.676,1732.95,1327.688,783.09481691216,1524.62495,1634.69123387288,575.1495401513,2594.12985071302,3067.83901376496,3424.93542779279,4926.92615275766
 World,Europe & Central Asia,Import,Plastic or Rubber,Import (US$ Thousand),14822498.083,20482841.896,25447292.02,28728278.914,41387314.102,42948147.064,71935757.85,99520935.065,100129556.419,100553261.022,104347403.721,115196974.081,117010428.655,116720606.876,127144738.491,153620828.734,187424854.79,208799111.457,239972903.001,278816846.4,302150969.58,232808109.819,276732023.481783,335721558.072116,315279458.569019,332571350.720569,338873587.784103,291985891.370919,290374980.740865,321583375.026517
 World,Faeroe Islands,Import,Plastic or Rubber,Import (US$ Thousand),4.478,360.742,188.4,183.499,198.128,65.081,162.219,380.501,340.678,429.157,136.809,344.707,3862.951,758.343,2103.325,2169.73,1595.461,785.209,1100.447,1917.924,1872.726,1482.085,949.9791992,1326.45009169,870.38144991,1284.51417824,658.215,940.018,1226.7008544654,856.89465814931
 World,Falkland Islands,Import,Plastic or Rubber,Import (US$ Thousand),,,,,86.155,5.912,95.395,150.901,244.624,108.185,304.32,68.049,239.625,270.419,25.773,3.456,15.8,67.478,920.379,65.277,137.352,504.848,144.18297562276,161.61063414,66.05720371,5.76155843094,41.26006337032,64.02134441583,49.858,25.843284739749
 World,Fiji,Import,Plastic or Rubber,Import (US$ Thousand),121.731,145.133,530.311,335.334,562.134,474.094,464.274,765.393,698.947,707.492,961.218,1231.716,1317.316,1204.277,1454.18,1600.304,1531.853,2106.611,3973.444,3799.369,3772.619,2923.164,3753.4659158,4011.61,3084.2628991,3235.2148268,2903.02244431331,2971.59509378865,4112.00002074573,2709.25621896621
 World,Finland,Import,Plastic or Rubber,Import (US$ Thousand),76121.207,159612.823,217473.474,262840.524,534108.782,612939.163,864917.823,1104424.66,1129115.681,1159236.891,1178706.141,1147844.373,1183757.377,1194453.849,1320578.387,1616689.989,2062463.613,2361153.424,2621374.052,3149740.365,3535684.164,2641803.899,2838002.91308588,3498008.41505433,3179451.5403187,3355729.95019408,3292336.63419989,2726995.06066154,2676193.15811077,2930161.3003277
 World,Fm Sudan,Import,Plastic or Rubber,Import (US$ Thousand),,,110.502,9.266,66.861,323.871,251.246,480.059,713.277,377.338,713.243,2310.464,429.901,1078.824,3632.67,10258.365,4213.686,2491.789,1504.141,1772.198,778.253,751.332,1333.83515256856,4940.719,,,,,,
 World,Fr. So. Ant. Tr,Import,Plastic or Rubber,Import (US$ Thousand),,,3.106,1.752,,,,,29.73,6.102,,,0.574,2.732,5.096,207.986,39.766,24.594,30.29,87.901,86.51,82.703,324.649,17.026,26.812,86.598,42.397,50.075,1.55681,5.229
 World,France,Import,Plastic or Rubber,Import (US$ Thousand),2916578.985,3790693.362,4644506.909,5290239.585,6900950.334,7060824.841,10525272.475,14603158.005,14155169.619,14018360.967,14313080.727,14297527.554,14415012.666,14007018.095,14570045.861,17106279.753,20985847.17,22514269.682,27681578.584,28599496.252,30797570.035,23254825.073,26013511.4852546,31628476.3400404,29589751.2333221,30648799.572744,30706002.4097054,25633878.1863831,24866160.6765474,27317763.109085
 World,Free Zones,Import,Plastic or Rubber,Import (US$ Thousand),,,67.21,3527.257,13851.346,12035.756,139417.616,193059.444,96212.907,222792.441,192931.783,251706.076,31545.083,59704.852,41141.483,69943.363,81461.975,121190.836,151402.893,215408.844,267466.099,228932.179,274243.30333,283460.871,527289.746,486301.034,524593.954,592092.078832633,578350.164,487168.095347176
 World,French Guiana,Import,Plastic or Rubber,Import (US$ Thousand),11,16.281,5.073,109.251,39.014,40.774,41.321,37.457,,,,,,,,,,,,,,,,,,,,,,
 World,French Polynesia,Import,Plastic or Rubber,Import (US$ Thousand),,1.745,49.87,48.721,11.625,18.229,83.255,218.4,76.029,105.866,100.485,445.788,147.305,97.599,241.382,519.772,429.623,478.686,364.299,543.179,513.829,526.506,316.082,798.958,531.923,494.403,439.104,353.7620598,336.95282315119,408.371670525836
 World,Gabon,Import,Plastic or Rubber,Import (US$ Thousand),,84.747,10.989,203.737,618.576,768.876,2443.019,4860.692,8668.109,10199.373,9949.212,5070.47,2304.403,4213.07,1847.366,3925.096,1880.737,11861.068,28580.773,27934.635,62715.614,28966.546,51838.8184263718,90484.7652983374,57854.2475462109,56288.2807438434,35612.2531471543,29755.5514041811,19230.344011506,30502.7836901553
 World,"Gambia, The",Import,Plastic or Rubber,Import (US$ Thousand),44,4.927,154.433,254.187,152.83,42.403,254.728,39.719,294.161,217.978,171.148,328.828,207.305,128.487,331.151,229.732,570.151,131.03,209.037,503.992,192.205,3765.754,130.12587207,664.627,241.58802870352,160.651814227,66.03,56.339,85.44083919649,38.7075687865426
 World,Georgia,Import,Plastic or Rubber,Import (US$ Thousand),,,,,746.7,770.954,346.755,1478.938,1066.047,1333.276,1425.336,1941.517,7028.935,4127.799,4233.917,3606.735,2904.124,6300.997,5083.457,6486.58,6860.769,5926.808,5412.41720611952,9370.08403966066,13391.1880387943,12234.8313855418,10668.4990099915,11477.7118062916,22221.353573352,29632.94169096
 World,German Democratic Republic,Import,Plastic or Rubber,Import (US$ Thousand),69982.268,96836.279,94685.058,,,,,,,,,,,,,,,,,,,,,,,,,,,
 World,Germany,Import,Plastic or Rubber,Import (US$ Thousand),2299916.039,3987535.744,4974198.68,5791860.554,10034846.746,10881912.48,20891024.303,28396581.46,27959192.264,28083997.946,29049137.522,29343135.557,29881576.032,29695794.131,33005146.417,40820626.602,49904942.583,54897904.552,61564673.581,71794270.841,78056312.661,60565526.131,72366422.9927126,86901155.0890323,80639036.8912486,85239168.2628643,87004811.9937135,74567542.5797744,74904691.1792035,81027643.0321739
 World,Ghana,Import,Plastic or Rubber,Import (US$ Thousand),74,744.231,1651.157,2039.215,2810.605,5323.562,8282.79,11678.431,12066.817,12350.892,4639.425,5582.517,4208.446,3533.997,8402.174,18813.013,19651.189,24804.338,27275.188,48314.612,52305.373,42494.983,64087.5115437007,162059.514180218,90428.2848182342,78794.1646634021,79672.4071153167,65555.8610930065,61451.1040641488,80060.026604914
 World,Gibraltar,Import,Plastic or Rubber,Import (US$ Thousand),,127.905,123.284,166.981,152.213,103.522,253.492,561.684,586.425,282.42,294.843,387.093,75.224,598.88,493.522,539.492,230.535,172.321,115.498,1329.567,351.445,1401.172,326.973,164.744,154.565,201.929,677.226,256.55358963024,349.19082132864,272.352979752743
 World,Greece,Import,Plastic or Rubber,Import (US$ Thousand),23779.283,38068.926,46533.673,68780.385,74234.88,124674.241,151289.271,223570.332,262476.969,272507.649,287234.487,318136.541,337138.415,364826.131,472369.435,590633.077,709344.717,854704.326,1022693.159,1221144.151,1355020.23,1049804.7,1181138.73328472,1396949.04394817,1282443.91946424,1313572.97024281,1393280.61387527,1197093.51379478,1143045.7223024,1430794.1030447
 World,Greenland,Import,Plastic or Rubber,Import (US$ Thousand),5.614,8.527,42.177,2.683,247.292,115.046,45.864,42.485,143.891,18.923,32.722,73.279,302.693,311.273,302.11,172.942,152.382,28.03,155.612,219.931,348.613,210.855,105.08958843,201.598,69.49233073,82.02,92.553,20.439,33.80289045816,480.444952805348
 World,Grenada,Import,Plastic or Rubber,Import (US$ Thousand),,27.137,21.291,638.519,518.995,926.188,839.46,343.582,54.859,18.886,79.657,33.593,547.738,201.429,484.001,1298.996,82.249,32.695,108.191,145.216,309.324,72.773,61.28947359,225.91405369,108.71950093,114.7519350962,154.88842965188,290.0734644468,86.57727419274,533.281575103085
 World,Guadeloupe,Import,Plastic or Rubber,Import (US$ Thousand),,1.693,3.876,1.56,132.768,170.828,1546.115,854.518,,,,,,,,,,,,,,,,,,,,,,
 World,Guam,Import,Plastic or Rubber,Import (US$ Thousand),,,,,,,,,,,,,62.304,4.887,24.23,501.947,257.846,586.824,384.998,2781.832,931.905,1406.867,1149.7764680106,1400.806,1128.918,1670.47557798088,437.80504138338,414.192587238,362.57276448352,394.718211756418
 World,Guatemala,Import,Plastic or Rubber,Import (US$ Thousand),691.909,1694.863,12554.402,27133.931,32511.795,37941.928,84853.411,98322.131,111549.727,117913.522,114555.732,107322.093,120222.409,119292.36,133542.521,150854.338,191353.919,235628.89,253293.456,333499.831,366342.517,316744.115,440211.944816555,635583.024477315,560202.072524883,465844.900649661,464791.869830152,436065.284200135,415826.733271377,408199.085847653
 World,Guinea,Import,Plastic or Rubber,Import (US$ Thousand),54.656,21,21,0.579,7.829,139.388,142.937,810.048,2154.887,889.977,427.301,613.823,547.605,1452.07,1836.889,10311.633,13248.897,13504.465,14453.653,27778.327,29956.938,12697.909,30098.987251987,71651.4363800595,37377.0674680914,33300.7184967852,28579.04971228,23605.2966714724,23360.6391589071,40970.3425021749
 World,Guinea-Bissau,Import,Plastic or Rubber,Import (US$ Thousand),,5.56,,89.685,51.504,27.357,30.923,7.894,28.16,,16.849,19.003,3.852,15.777,22.838,397.954,25.098,145.104,237.622,90.55,692.037,70.744,6421.392480206,5971.903,7324.051,1371.968,813.56416,26.0407326439,7.39,198.705015076873
 World,Guyana,Import,Plastic or Rubber,Import (US$ Thousand),2,26,3,4.347,33.687,96.215,100.296,50.568,226.281,1175.731,1123.184,1267.209,1215.724,862.652,890.74,1269.08,824.287,744.484,428.664,2515.175,2172.326,1499.007,265.67153,374.313,803.775,359.2229734218,622.2899642704,1763.586179838,2520.1574752645,1536.41414636827
 World,Haiti,Import,Plastic or Rubber,Import (US$ Thousand),37,9.914,26.944,3989.874,1484.341,1952.61,683.101,1423.837,715.207,194.844,286.318,319.774,563.044,426.539,790.073,371.366,440.619,768.828,756.062,552.378,449.335,481.852,339.191,787.05475,2168.17083,2732.99303327138,3935.73827,3139.857089778,2360.80729314671,2766.07990508992
 World,Heard Island and McDonald Isla,Import,Plastic or Rubber,Import (US$ Thousand),,,,,,,,,,,,,17.309,,58.44,,18.405,0.274,5.872,21.201,10.793,4.834,27.44592504512,8.83,6.0465,7.394,1.104,0.416,0.28791864754,431.02407528723
 World,Holy See,Import,Plastic or Rubber,Import (US$ Thousand),,,,,,,,,,,,,74.394,97.873,83.198,121.645,8.517,174.128,165.191,114.368,311.958,452.088,147.94295046008,24.456,24.46800294392,12.6,326.52213805214,381.87604299261,6.56140143344,293.86745401229
 World,Honduras,Import,Plastic or Rubber,Import (US$ Thousand),6.922,159.219,48.265,4669.284,5896.974,8487.25,11089.97,16250.884,16383.301,18552.938,23071.522,17489.952,16116.335,17149.451,23442.458,23065.615,29901.892,31745.959,32484.081,56378.014,77952.377,55330.893,69442.3383066185,99285.5457534766,84682.6308959638,82424.9220570758,80067.1790364983,82488.0263832549,84350.4714484889,78242.8723956901
 World,"Hong Kong, China",Import,Plastic or Rubber,Import (US$ Thousand),141150.129,245147.46,292796.547,522926.314,2881572.783,1457922.878,1296027.404,1432061.085,1373995.957,1352040.463,1282718.929,1481253.01,1536400.474,1498669.208,1567690.418,1701525.33,2174501.027,2486676.644,2717789.801,3384856.823,3906165.133,2384197.775,3119293.26546556,3121878.8222866,2889160.3550735,2766565.97415582,2907996.96538434,2726822.3519674,2569952.20760071,2031215.87093212
 World,Hungary,Import,Plastic or Rubber,Import (US$ Thousand),102415.894,131341.38,159233.239,162119.27,240544.395,230947.286,510653.283,803915.011,813072.231,935265.168,980218.271,969611.348,1180236.591,1233543.602,1344460.554,1627306.627,2067824.72,2488890.404,2972681.464,4131222.831,4650595.794,3608478.094,4435388.02329171,5789583.62730016,5561994.90416912,6173989.76275284,6285417.52099135,5747752.63893411,5708316.33337316,6560941.27334299
 World,Iceland,Import,Plastic or Rubber,Import (US$ Thousand),289.749,915.965,1093.429,2086.2,2172.801,3447.276,4685.628,7101.382,9172.891,9768.345,10519.551,10458.482,12679.403,10029.218,13527.863,15288.474,15697.578,17957.407,40963.322,22489.232,22972.911,23923.205,27400.3533304151,25833.0360675407,22976.3739560736,19063.0305300705,24161.6323362299,17433.2005463271,15815.3455125302,15631.0157452268
 World,India,Import,Plastic or Rubber,Import (US$ Thousand),5643.476,23058.552,33312.797,100968.747,169051.85,301981.511,424763.235,527048.26,533988.297,627345.707,646784.33,724618.868,969648.758,1159553.765,1505518.935,1903497.428,2577481.823,3339235.969,3929261.649,4210018.55,4895951.754,4030339.78,5470771.48937648,7371178.28087562,7275092.68677377,7843838.18297143,7746648.91952227,6954235.79997022,6863146.32632716,7194652.58421667
 World,Indonesia,Import,Plastic or Rubber,Import (US$ Thousand),200522.318,328730.662,307991.544,863091.526,1043586.526,1180927.869,1553464.478,2569983.973,2949602.531,2842786.556,2712876.545,2284327.933,2655871.014,2455994.585,2743901.807,3709504.973,4866019.557,5664703.2,7655021.49,8644621.053,10353148.647,6916239.414,12260447.5541057,18478706.0026051,14198572.3250909,12793448.1848751,11076004.4125542,9306041.06433187,8569908.64508675,10522843.4562498
 World,Iran,Import,Plastic or Rubber,Import (US$ Thousand),561.019,781.075,867.122,1340.05,5415.802,4286.007,7766.782,14753.234,39330.055,55733.273,50776.169,98085.209,104269.761,118911.605,119024.894,122628.169,148400.225,209300.402,477566.122,571231.636,661836.946,1264275.195,2744180.09222662,2513763.97994581,2734631.6084305,3058498.42810073,3280596.98461599,2977868.3033962,2943021.62962451,3469324.39111813
 World,Iraq,Import,Plastic or Rubber,Import (US$ Thousand),32.769,3.527,460.093,127.134,73.032,112.368,169.422,995.546,1021.433,1085.853,146.771,423.085,162.668,236.668,109.505,847.905,62824.444,1191.065,591.829,702.332,439.909,428.468,7007.18942936504,12032.3405233981,13479.8234338738,13565.52119376,13315.4409586415,13533.68162,15745.7442051558,11438.5904698322
 World,Ireland,Import,Plastic or Rubber,Import (US$ Thousand),133391.83,160569.829,207309.977,289616.238,413262.107,578885.3,703288.777,842878.157,849110.268,756880.802,757253.86,721061.311,766123.167,718795.271,751480.707,918875.84,1103595.646,1184821.633,1296396.528,1547551.649,1556204.168,1245651.817,1407241.20377463,1669492.76746163,1564276.87378787,1773746.83935264,1866329.89410307,1754649.99813744,1729886.25894528,1939101.75829742
 World,Israel,Import,Plastic or Rubber,Import (US$ Thousand),69019.378,100480.079,135408.787,236678.008,315589.184,386890.779,572442.059,804483.993,805936.572,903174.701,973721.589,970606.46,1083538.038,1053413.599,1100188.961,1256636.872,1442821.124,1689734.376,1770687.021,2200913.525,2619446.426,2132090.994,2389766.17930708,2939410.36856473,2682944.43332413,2689515.87037508,2863123.42583242,2588237.96362746,2576774.29066796,2908972.2091127
 World,Italy,Import,Plastic or Rubber,Import (US$ Thousand),1998628.808,2720958.661,3399144.901,3764812.696,4876577.952,4804564.696,7937599.48,11247434.189,11171380.106,11303586.597,11796872.324,11275718.877,11256094.485,11473509.494,12431831.566,14734127.44,17632633.967,19018654.358,21073029.435,24521864.869,26538283.388,19985169.088,23391332.0648891,27207543.9888281,25038617.9730304,26518968.0724254,27010105.3703261,23457257.8790613,23730311.6822343,26169850.710776
 World,Jamaica,Import,Plastic or Rubber,Import (US$ Thousand),7,8.992,0.528,6929.804,6461.38,5209.704,6947.113,4806.012,5539.708,5186.258,2742.233,3475.35,4299.302,4268.093,6517.421,5977.21,7327.159,8604.758,9036.879,7768.179,6060.692,3989.055,3027.42534823,6566.67103324694,7336.54463161,6781.3952136421,6921.0018316195,7979.49791222462,8944.9730329839,8708.9279300061
 World,Japan,Import,Plastic or Rubber,Import (US$ Thousand),1808290.446,3571540.635,3985902.074,6709338.706,8280978.554,10569686.335,12982364.609,15934864.236,15800623.836,17217541.381,16056550.021,17560850.12,19622638.167,17416192.937,19424523.287,22578323.376,27197787.551,30209025.694,33588119.552,37263125.505,40940419.66,35907929.296,48021692.4113699,52668355.9665596,51542179.7677808,47531382.2339575,45585104.2174015,40220682.1958028,39748014.2696577,34537683.9569025
 World,Jordan,Import,Plastic or Rubber,Import (US$ Thousand),908.1,1448.047,767.034,521.714,5180.588,2772.206,4311.243,9061.242,11690.848,10462.931,14190.764,25724.75,20751.242,19809.092,30627.64,38293.2,71322.101,69954.905,81501.593,94549.954,85276.462,75209.574,106534.930399113,142969.153731189,171956.787963989,205882.776689291,277183.866720353,198147.460585085,181281.427937131,124477.072003643
 World,Kazakhstan,Import,Plastic or Rubber,Import (US$ Thousand),,,,,750.352,3988.498,5150.277,7298.922,35040.637,10608.818,9866.844,4540.129,5764.779,4820.144,7330.174,11708.379,16382.181,21123.295,33652.733,36224.407,51444.831,37471.423,27357.5076373521,51926.5912350144,378593.456894829,81223.7824,91218.64095,57419.8181010326,93806.0135087357,81126.3081820849
 World,Kenya,Import,Plastic or Rubber,Import (US$ Thousand),25.672,30.104,229.52,1182.005,762.764,1469.076,11320.49,21820.18,20714.573,29769.604,26507.55,25566.152,20786.563,23376.785,21700.811,28165.457,33245.771,41811.772,49303.422,48934.994,77807.306,65152.057,76638.6245209205,111136.996797865,139606.934301587,124127.811442917,129243.640009947,102567.365993608,89897.8973545382,69762.7723482302
 World,Kiribati,Import,Plastic or Rubber,Import (US$ Thousand),,,,,9.976,10.061,3.616,11.249,14.372,,19.894,,23.277,440.56,0.984,380.418,56.377,101.651,38.618,92.903,41.161,241.127,411.314,215.245,97.22523007648,121.68772,40.782,256.32,53.231,158.3560135376
 World,South Korea,Import,Plastic or Rubber,Import (US$ Thousand),2386.4,4850.101,4418.534,42657.806,24154.616,33997.262,43695.603,34069.818,46910.096,45353.012,53434.478,60927.785,78541.271,60022.308,52902.264,50332.15,38066.524,74094.979,114942.497,87471.318,106352.477,67412.391,82404.2427824023,45942.7409743444,67521.7547263421,56091.5035180336,41411.510481998,31268.1303624515,21942.2318540553,16318.3030137176
 World,North Korea,Import,Plastic or Rubber,Import (US$ Thousand),473707.381,802041.242,945384.314,1785283.856,2560618.283,3514469.531,4465525.012,6280555.807,6491799.304,7618104.794,8326896.03,8249248.669,9721273.013,9387774.009,10216733.835,12401737.699,15804618.759,19298207.702,21359156.448,24314324.211,27851261.357,24233677.518,32790731.9260691,38920302.1873284,39408986.1458452,41971397.6860713,42783136.4289535,38257004.3271956,37021147.5969006,35419315.4865091
 World,Kuwait,Import,Plastic or Rubber,Import (US$ Thousand),292.656,926.386,984.025,226.252,3428.979,6216.747,10869.382,12490.077,9308.031,6360.697,167969.717,298248.721,402553.839,420775.482,414262.682,495537.288,678192.516,737022.955,723382.6,823077.974,950236.018,872917.407,1229881.85832527,1172944.92017156,1348526.62709471,1465117.33909341,1298369.78900943,1066571.64770751,1048698.94187673,817569.164637626
 World,Kyrgyz Republic,Import,Plastic or Rubber,Import (US$ Thousand),,,,,142.804,72.839,106.667,235.239,862.483,1409.5,1393.543,4106.698,4207.136,2970.62,5133.963,5925.466,9885,13262.66,13479.278,15971.005,6180.801,5241.192,6326.05391985652,8606.04911423082,11104.96579,13607.549,15060.2575225022,11862.291269883,14779.6239531522,15808.2424802676
 World,Laos,Import,Plastic or Rubber,Import (US$ Thousand),38.119,95.393,66.249,45.215,235.027,191.978,139.915,208.616,1605.832,667.216,329.437,91.069,446.019,1153.794,2036.512,3121.755,2267.207,4745.022,15032.188,16834.872,15281.839,16981.883,29978.733,41136.7190619,69608.235349121,114853.63836896,121453.44498843,122529.30509,184700.362667732,201504.146395729
 World,Latin America & Caribbean,Import,Plastic or Rubber,Import (US$ Thousand),169611.656,431835.279,655830.36,1508720.069,1816648.123,2389366.076,3483411.417,4636257.588,4888646.266,5340646.235,5582732.582,5874449.274,6814020.616,6959465.775,7180560.058,8393074.731,10580485.55,13239649.516,14700198.511,17115101.421,18456429.021,16019877.952,19578234.885353,24351208.4778308,23932109.3082895,23191476.9162329,23381997.3893915,21719156.3002452,21566978.5878824,22903149.086274
 World,Latvia,Import,Plastic or Rubber,Import (US$ Thousand),,,,,2257.135,2340.966,7177.139,12818.606,12620,17630.211,29117.918,22054.78,24596.595,26545.35,32735.269,46618.355,75250.038,107998.634,157099.558,198412.941,225370.022,179621.308,224497.130827271,264752.381819438,269022.979289061,292058.684655818,344114.757015907,265129.51578448,279016.401674239,323196.035179538
 World,Lebanon,Import,Plastic or Rubber,Import (US$ Thousand),188.095,544.584,160.691,877.601,3813.324,4718.866,7451.455,6651.846,4629.694,10704.384,14533.826,11261.049,13886.298,30860.785,75388.789,53828.038,92588.868,64515.721,68680.55,100798.231,109476.888,115154.567,89285.0600543326,102620.480510626,117194.248099715,125503.104934733,108102.593777381,131053.209539041,117238.38134155,99481.5107756563
 World,Lesotho,Import,Plastic or Rubber,Import (US$ Thousand),,,,,,,,,,,,,157.806,1198.443,312.233,393.302,201.171,210.228,235.881,1256.485,304.003,280.986,851.46995197432,1193.0753439381,1092.1536734752,1099.85207066671,1110.26500758806,742.52614351217,972.496,1180.85315267501
 World,Liberia,Import,Plastic or Rubber,Import (US$ Thousand),2885.693,21974.395,23008.386,15272.598,17638.536,2572.125,5358.971,14987.702,25824.492,50772.603,53111.879,48082.777,66061.353,69107.913,74461.644,93688.566,159571.721,171790.693,241692.51,235206.449,266728.45,164124.236,262736.821687153,363770.772209204,279970.82249039,206003.620640836,168039.377366854,107816.358192418,106776.573072592,134838.480126651
 World,Libya,Import,Plastic or Rubber,Import (US$ Thousand),,177.9,784.447,7923.579,5835.872,7056.791,16372.804,17484.376,13604.358,20104.783,26481.828,51276.767,75409.355,48570.873,35604.314,74983.201,67444.383,77622.488,154223.778,112365.703,150861.644,101646.785,113807.5978642,43328.5808651308,1459.42547061264,3322.82008952498,4003.19295915432,2607.59535558067,1547.0203805833,2298.83371643312
 World,Lithuania,Import,Plastic or Rubber,Import (US$ Thousand),,,,,1361.522,3654.554,7785.777,20417.858,25268.749,38939.553,44377.727,49693.748,58936.219,77472.935,122354.845,170669.546,224933.979,308522.633,546429.888,1045591.748,1191713.952,872677.392,1180179.96442674,1470896.25180655,1412055.22619259,1600585.92262095,1835232.11828056,1200756.64284466,1235861.95577694,1456413.59277733
 World,Luxembourg,Import,Plastic or Rubber,Import (US$ Thousand),,,,,,,,,,,,735203.178,703783.075,705513.675,920176.224,1129412.29,1283932.176,1365589.862,1457335.448,1693940.959,1972271.377,1641137.554,2145119.9783927,2559702.67819256,2263917.09233393,2446860.53510221,2397340.59233648,2164801.29556407,2132386.43953323,2211821.45173106
 World,Macao,Import,Plastic or Rubber,Import (US$ Thousand),183.312,211.708,469.433,2796.277,11654.895,12073.218,10879.492,7804.737,10229.167,8835.326,7953.116,6929.213,10912.208,9074.561,9632.608,8932.845,10776.688,88531.062,66418.636,30775.402,49791.493,66964.456,58817.7562311779,84894.0490196862,79544.6449929594,171295.574996618,133153.268297467,102632.717659725,69307.3274700131,44968.6814302391
 World,"Macedonia, FYR",Import,Plastic or Rubber,Import (US$ Thousand),,,,,,5479.51,8753.504,15734.733,21343.046,23565.978,22037.901,13617.748,15523.257,15120.955,16598.628,5610.7,19386.786,18065.663,19799.13,33593.477,50825.378,44442.821,37949.1389693754,55686.7364458381,61031.2877700802,78888.6949213799,75513.7115320751,64109.7339574045,67851.8040739383,95776.9890217082
 World,Madagascar,Import,Plastic or Rubber,Import (US$ Thousand),,22,13.36,,8.601,6.874,221.272,141.689,125.138,229.892,193.394,404.658,1294.129,1251.7,1198.306,1443.183,1593.773,2802.936,3393.526,4291.066,4085.623,2444.59,2540.53914628604,3158.06879693464,3308.9749848184,3153.08748031766,2998.62301324966,2559.05232974424,2018.57402825463,2508.2969005329
 World,Malawi,Import,Plastic or Rubber,Import (US$ Thousand),,,3.474,0.577,525.878,1011.048,1804.626,2488.126,2767.984,2596.06,1564.902,1077.627,1943.515,1775.033,2065.428,2946.138,3917.115,4544.387,8407.711,8471.469,9384.166,7784.316,19524.6601001726,22773.7202686134,19882.7815907739,20902.3820459278,21025.5331096392,18555.1790716285,9355.4056458183,8893.45534625802
 World,Malaysia,Import,Plastic or Rubber,Import (US$ Thousand),746224.038,1444952.226,1318181.499,1719956.516,1977036.012,2373187.915,3039809.74,4283073.8,4290990.417,4263736.791,3923383.704,3708802.834,4391182.615,4169294.619,4604544.387,5667045.004,6938284.468,7859796.431,9939825.735,11313387.604,12974645.397,10111040.503,15006974.6742524,18874071.4215361,16925906.7785564,16234864.9778736,15506220.793501,13976644.0951449,12897732.8096615,13107445.1466661
 World,Maldives,Import,Plastic or Rubber,Import (US$ Thousand),,4.862,13.053,6.366,204.453,175.979,239.85,167.557,93.265,421.219,213.506,386.858,341.503,1466.307,274.227,147.386,512.192,653.5,612.87,106.266,796.146,25.121,252.2938441448,132.866,185.465,188.744,369.759,178.810977176,246.4413243648,175.314399101696
